First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Seller Score,Motivated Seller Flags,Source,Public Records URL,Parcel Number,Appraised Value,Delinquent Taxes,Delinquent Amount,Homestead Exemption,Out-of-State Owner,Neighborhood,Violation Status,Violation Description,Violation Severity
,,,,OH,,3855 W 31St St,Cleveland,OH,44109,Condemned Property,CONDEMN,03/11/2024,CONDEMN-014-04-023,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,014-04-023,,No,,No,No,Brooklyn Centre,Condemned,,
,,,,OH,,1095 Addison Rd,Cleveland,OH,44103,Condemned Property,CONDEMN,03/11/2024,CONDEMN-105-24-124,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,105-24-124,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,15312 Parkgrove Ave,Cleveland,OH,44110,Condemned Property,CONDEMN,03/11/2024,CONDEMN-112-16-094,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,112-16-094,,No,,No,No,North Shore Collinwood,Condemned,,
,,,,OH,,1818 W 50 St,Cleveland,OH,44102,Condemned Property,CONDEMN,03/08/2024,CONDEMN-002-35-023,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,002-35-023,,No,,No,No,Detroit Shoreway,Condemned,,
,,,,OH,,10704 Pasadena Ave,Cleveland,OH,44108,Condemned Property,CONDEMN,03/08/2024,CONDEMN-109-14-036,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,109-14-036,,No,,No,No,Glenville,Condemned,,
,,,,OH,,794 Starkweather Ave,Cleveland,OH,44113,Condemned Property,CONDEMN,03/05/2024,CONDEMN-004-17-057,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,004-17-057,,No,,No,No,Tremont,Condemned,,
,,,,OH,,12520 Parkhill Ave,Cleveland,OH,44120,Condemned Property,CONDEMN,03/05/2024,CONDEMN-129-28-015,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,129-28-015,,No,,No,No,Buckeye-Shaker Square,Condemned,,
,,,,OH,,2517 E 57Th St,Cleveland,OH,44104,Condemned Property,CONDEMN,03/04/2024,CONDEMN-124-03-068,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,124-03-068,,No,,No,No,Central,Condemned,,
,,,,OH,,15616 Parkgrove Ave,Cleveland,OH,44110,Condemned Property,CONDEMN,03/01/2024,CONDEMN-113-15-114,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,113-15-114,,No,,No,No,North Shore Collinwood,Condemned,,
,,,,OH,,11214 Woodland Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,02/29/2024,CONDEMN-128-03-015,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-03-015,,No,,No,No,Buckeye-Woodhill,Condemned,,
,,,,OH,,2323 E 67,Cleveland,OH,44104,Condemned Property,CONDEMN,02/27/2024,CONDEMN-118-31-001,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,118-31-001,,No,,No,No,Central,Condemned,,
,,,,OH,,3565 Kimmel Rd,Cleveland,OH,44105,Condemned Property,CONDEMN,02/26/2024,CONDEMN-131-31-029,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,131-31-029,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,3819 Lee Rd,Cleveland,OH,44128,Condemned Property,CONDEMN,02/26/2024,CONDEMN-140-09-012,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,140-09-012,,No,,No,No,Lee-Harvard,Condemned,,
,,,,OH,,11204 Parkview Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,02/23/2024,CONDEMN-128-24-108,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-24-108,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,2487 E 82Nd,Cleveland,OH,44104,Condemned Property,CONDEMN,02/23/2024,CONDEMN-126-01-081,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,126-01-081,,No,,No,No,Fairfax,Condemned,,
,,,,OH,,6611 St Clair Ave,Cleveland,OH,44103,Condemned Property,CONDEMN,02/22/2024,CONDEMN-105-12-022,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,105-12-022,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,3508 Woodbine Ave,Cleveland,OH,44113,Condemned Property,CONDEMN,02/21/2024,CONDEMN-003-31-039,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,003-31-039,,No,,No,No,Ohio City,Condemned,,
,,,,OH,,9606 Parmelee,Cleveland,OH,44108,Condemned Property,CONDEMN,02/20/2024,CONDEMN-109-03-006,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,109-03-006,,No,,No,No,Glenville,Condemned,,
,,,,OH,,10926 Gay Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,02/20/2024,CONDEMN-135-20-007,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,135-20-007,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,1355 E 105,Cleveland,OH,44106,Condemned Property,CONDEMN,02/20/2024,CONDEMN-120-01-100,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,120-01-100,,No,,No,No,,Condemned,,
,,,,OH,,1321 124Th St,Cleveland,OH,44106,Condemned Property,CONDEMN,02/20/2024,CONDEMN-120-12-044,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,120-12-044,,No,,No,No,Glenville,Condemned,,
,,,,OH,,10816 Grantwood Ave,Cleveland,OH,44108,Condemned Property,CONDEMN,02/16/2024,CONDEMN-109-17-044,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,109-17-044,,No,,No,No,Glenville,Condemned,,
,,,,OH,,3383 E 116 St,Cleveland,OH,44120,Condemned Property,CONDEMN,02/16/2024,CONDEMN-130-21-008,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,130-21-008,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,3732 E 65Th St,Cleveland,OH,44105,Condemned Property,CONDEMN,02/16/2024,CONDEMN-132-08-051,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,132-08-051,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,3606 E 81,Cleveland,OH,44105,Condemned Property,CONDEMN,02/16/2024,CONDEMN-133-07-077,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,133-07-077,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,11412 Woodland Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,02/14/2024,CONDEMN-128-04-003,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-04-003,,No,,No,No,Buckeye-Woodhill,Condemned,,
,,,,OH,,11003 Mount Carmel Rd,Cleveland,OH,44104,Condemned Property,CONDEMN,02/14/2024,CONDEMN-121-32-045,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,121-32-045,,No,,No,No,Buckeye-Woodhill,Condemned,,
,,,,OH,,3237 E 135Th St,Cleveland,OH,44120,Condemned Property,CONDEMN,02/12/2024,CONDEMN-130-09-051,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,130-09-051,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,3245 E 56Th Pl,Cleveland,OH,44127,Condemned Property,CONDEMN,02/08/2024,CONDEMN-125-25-069,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,125-25-069,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,9331 Pratt Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,02/07/2024,CONDEMN-136-13-090,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,136-13-090,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,6700 Central Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,01/31/2024,CONDEMN-118-31-042,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,118-31-042,,No,,No,No,Central,Condemned,,
,,,,OH,,11207 Buckeye Rd,Cleveland,OH,44104,Condemned Property,CONDEMN,01/29/2024,CONDEMN-128-28-036,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-28-036,,No,,No,No,Buckeye-Woodhill,Condemned,,
,,,,OH,,3755 E 151St St,Cleveland,OH,44128,Condemned Property,CONDEMN,01/25/2024,CONDEMN-139-18-002,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,139-18-002,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,3432 E 116Th St,Cleveland,OH,44104,Condemned Property,CONDEMN,01/17/2024,CONDEMN-127-27-051,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,127-27-051,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,10009 Denison Ave,Cleveland,OH,44111,Condemned Property,CONDEMN,01/12/2024,CONDEMN-017-09-005,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,017-09-005,,No,,No,No,West Boulevard,Condemned,,
,,,,OH,,9611 Gaylord Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,01/12/2024,CONDEMN-136-14-022,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,136-14-022,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,2979 E 65Th St,Cleveland,OH,44127,Condemned Property,CONDEMN,01/12/2024,CONDEMN-125-14-071,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,125-14-071,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,4925 Dalton Ave,Cleveland,OH,44127,Condemned Property,CONDEMN,01/11/2024,CONDEMN-131-20-158,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,131-20-158,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,11902 Martin Luther King Jr Dr,Cleveland,OH,44105,Condemned Property,CONDEMN,01/11/2024,CONDEMN-138-02-047,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,138-02-047,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,5620 Flowerdale Ave,Cleveland,OH,44144,Condemned Property,CONDEMN,01/04/2024,CONDEMN-012-22-042,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,012-22-042,,No,,No,No,Old Brooklyn,Condemned,,
,,,,OH,,4713 Archmere Ave,Cleveland,OH,44109,Condemned Property,CONDEMN,01/04/2024,CONDEMN-012-24-016,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,012-24-016,,No,,No,No,Old Brooklyn,Condemned,,
,,,,OH,,12402 Forest Ave,Cleveland,OH,44120,Condemned Property,CONDEMN,12/26/2023,CONDEMN-129-24-003,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,129-24-003,,No,,No,No,Buckeye-Shaker Square,Condemned,,
,,,,OH,,3808 E 153Rd St,Cleveland,OH,44128,Condemned Property,CONDEMN,12/20/2023,CONDEMN-139-18-024,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,139-18-024,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,3561 E 133Rd St,Cleveland,OH,44120,Condemned Property,CONDEMN,12/19/2023,CONDEMN-137-05-049,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,137-05-049,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,6203 Superior Ave,Cleveland,OH,44103,Condemned Property,CONDEMN,12/18/2023,CONDEMN-104-15-028,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,104-15-028,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,6215 Lansing Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,12/15/2023,CONDEMN-132-13-123,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,132-13-123,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,12102 Angelus Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,12/11/2023,CONDEMN-137-21-080,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,137-21-080,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,2440 E 83 St,Cleveland,OH,44104,Condemned Property,CONDEMN,12/11/2023,CONDEMN-126-01-058,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,126-01-058,,No,,No,No,Fairfax,Condemned,,
,,,,OH,,9717 Stoughton Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,12/08/2023,CONDEMN-128-13-044,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-13-044,,No,,No,No,Buckeye-Woodhill,Condemned,,
,,,,OH,,1084 Addison,Cleveland,OH,44103,Condemned Property,CONDEMN,12/05/2023,CONDEMN-105-21-022,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,105-21-022,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,736 Lakeview Rd,Cleveland,OH,44108,Condemned Property,CONDEMN,12/05/2023,CONDEMN-108-29-004,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,108-29-004,,No,,No,No,Glenville,Condemned,,
,,,,OH,,3421 E 117Th St,Cleveland,OH,44120,Condemned Property,CONDEMN,12/04/2023,CONDEMN-130-20-115,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,130-20-115,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,12315 Lenacrave Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,12/04/2023,CONDEMN-137-22-046,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,137-22-046,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,3326 E 132Nd St,Cleveland,OH,44120,Condemned Property,CONDEMN,11/28/2023,CONDEMN-130-07-074,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,130-07-074,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,12404 Harvard Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,11/28/2023,CONDEMN-138-09-044,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,138-09-044,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,3287 W 84Th St,Cleveland,OH,44102,Condemned Property,CONDEMN,11/22/2023,CONDEMN-017-07-073,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,017-07-073,,No,,No,No,West Boulevard,Condemned,,
,,,,OH,,3725 Martin Luther King Jr Dr,Cleveland,OH,44105,Condemned Property,CONDEMN,11/21/2023,CONDEMN-137-14-003,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,137-14-003,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,9316 Manor Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,11/17/2023,CONDEMN-128-16-051,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-16-051,,No,,No,No,Kinsman,Condemned,,
,,,,OH,,859 Royal,Cleveland,OH,44110,Condemned Property,CONDEMN,11/17/2023,CONDEMN-115-28-096,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,115-28-096,,No,,No,No,Collinwood-Nottingham,Condemned,,
,,,,OH,,18419 Euclid,Cleveland,OH,44112,Condemned Property,CONDEMN,11/16/2023,CONDEMN-117-11-047,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,117-11-047,,No,,No,No,Euclid-Green,Condemned,,
,,,,OH,,17611 Brazil Rd,Cleveland,OH,44119,Condemned Property,CONDEMN,11/15/2023,CONDEMN-113-04-070,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,113-04-070,,No,,No,No,North Shore Collinwood,Condemned,,
,,,,OH,,9210 Holton Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,11/10/2023,CONDEMN-126-35-057,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,126-35-057,,No,,No,No,Kinsman,Condemned,,
,,,,OH,,3648 E 55 St Front,Cleveland,OH,44105,Condemned Property,CONDEMN,11/10/2023,CONDEMN-131-34-037,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,131-34-037,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,6008 Hosmer Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,11/10/2023,CONDEMN-132-12-106,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,132-12-106,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,5505 Lorain Ave,Cleveland,OH,44102,Condemned Property,CONDEMN,11/09/2023,CONDEMN-006-18-111,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,006-18-111,,No,,No,No,Detroit Shoreway,Condemned,,
,,,,OH,,11205 Greenwich Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,11/09/2023,CONDEMN-135-20-026,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,135-20-026,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,5509 Outhwaite,Cleveland,OH,44104,Condemned Property,CONDEMN,11/08/2023,CONDEMN-124-03-051,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,124-03-051,,No,,No,No,Central,Condemned,,
,,,,OH,,2919 E 119Th St,Cleveland,OH,44120,Condemned Property,CONDEMN,11/07/2023,CONDEMN-129-19-060,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,129-19-060,,No,,No,No,Buckeye-Shaker Square,Condemned,,
,,,,OH,,16318 Huntmere Ave,Cleveland,OH,44110,Condemned Property,CONDEMN,11/07/2023,CONDEMN-113-19-059,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,113-19-059,,No,,No,No,North Shore Collinwood,Condemned,,
,,,,OH,,1825 Colonnade,Cleveland,OH,44112,Condemned Property,CONDEMN,11/07/2023,CONDEMN-117-13-003,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,117-13-003,,No,,No,No,Euclid-Green,Condemned,,
,,,,OH,,1835 Colonnade Rd,Cleveland,OH,44112,Condemned Property,CONDEMN,11/07/2023,CONDEMN-117-13-005,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,117-13-005,,No,,No,No,Euclid-Green,Condemned,,
,,,,OH,,16113 Glendale Ave,Cleveland,OH,44128,Condemned Property,CONDEMN,11/07/2023,CONDEMN-140-07-004,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,140-07-004,,No,,No,No,Lee-Harvard,Condemned,,
,,,,OH,,3577 E 139 St,Cleveland,OH,44105,Condemned Property,CONDEMN,11/03/2023,CONDEMN-137-06-046,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,137-06-046,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,11004 Avon Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,10/26/2023,CONDEMN-136-11-004,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,136-11-004,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,6804 Woodland,Cleveland,OH,44104,Condemned Property,CONDEMN,10/25/2023,CONDEMN-124-14-013,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,124-14-013,,No,,No,No,Central,Condemned,,
,,,,OH,,895 Ansel Rd,Cleveland,OH,44103,Condemned Property,CONDEMN,10/20/2023,CONDEMN-107-02-091,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,107-02-091,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,1233 E 80 St,Cleveland,OH,44103,Condemned Property,CONDEMN,10/20/2023,CONDEMN-107-08-113,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,107-08-113,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,7802 Spafford Rd,Cleveland,OH,44105,Condemned Property,CONDEMN,10/18/2023,CONDEMN-133-17-046,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,133-17-046,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,3515 E 153,Cleveland,OH,44120,Condemned Property,CONDEMN,10/18/2023,CONDEMN-139-20-061,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,139-20-061,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,3906 Fulton Ct,Cleveland,OH,44113,Condemned Property,CONDEMN,10/13/2023,CONDEMN-003-36-067,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,003-36-067,,No,,No,No,Ohio City,Condemned,,
,,,,OH,,17002 Grovewood Ave,Cleveland,OH,44110,Condemned Property,CONDEMN,10/12/2023,CONDEMN-113-23-136,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,113-23-136,,No,,No,No,North Shore Collinwood,Condemned,,
